date,party,votes
2017-08-16,PSOE,24.664718030855614
2017-08-16,UP,18.930098439387766
2017-08-16,Cs,14.619779825360387
2017-08-16,ERC,2.9063026236419707
2017-08-16,PDC,1.3471363731786414
2017-08-16,PAC,1.3001416536279882
2017-08-16,PNV,1.2276332005058324
2017-08-16,BIL,0.8003652080928036
2017-08-16,CC,0.3119814611917741
2017-08-16,COM,0
2017-08-16,MAR,0
2017-08-16,VOX,0
2017-08-14,PP,30.412783320502427
2017-08-14,PSOE,24.620240041878862
2017-08-14,UP,18.95244621270454
2017-08-14,Cs,14.645536623813683
2017-08-14,ERC,2.90595676597691
2017-08-14,PDC,1.3511875101993949
2017-08-14,PAC,1.3001420790539189
2017-08-14,PNV,1.2213390042243462
2017-08-14,BIL,0.8063141767854496
2017-08-14,CC,0.31271597897601616
2017-08-14,COM,0
2017-08-14,MAR,0
2017-08-14,VOX,0
2017-08-12,PP,30.395276736865537
2017-08-12,PSOE,24.528252645649335
2017-08-12,UP,19.03292674566124
2017-08-12,Cs,14.648005236460756
2017-08-12,ERC,2.905603459999558
2017-08-12,PDC,1.3553258915888913
2017-08-12,PAC,1.3001424513978617
2017-08-12,PNV,1.214909257558237
2017-08-12,BIL,0.8121188236529975
2017-08-12,CC,0.31343267737799785
2017-08-12,COM,0
2017-08-12,MAR,0
2017-08-12,VOX,0
2017-08-10,PP,30.34842907908109
2017-08-10,PSOE,24.478017613549557
2017-08-10,UP,19.06588612669459
2017-08-10,Cs,14.675585494895776
2017-08-10,ERC,2.9052459537931226
2017-08-10,PDC,1.3595134715512647
2017-08-10,PAC,1.3001427770500218
2017-08-10,PNV,1.2084030717411265
2017-08-10,BIL,0.8177307726996017
2017-08-10,CC,0.3141255834247361
2017-08-10,COM,0
2017-08-10,MAR,0
2017-08-10,VOX,0
2017-08-08,PP,30.322540841881487
2017-08-08,PSOE,24.449490354694486
2017-08-08,UP,19.05212294399069
2017-08-08,Cs,14.729917045531485
2017-08-08,ERC,2.904887654088676
2017-08-08,PDC,1.3637103459994588
2017-08-08,PAC,1.3001430616873886
2017-08-08,PNV,1.2018824452082875
2017-08-08,BIL,0.8231083604164349
2017-08-08,CC,0.31478955293246247
2017-08-08,COM,0
2017-08-08,MAR,0
2017-08-08,VOX,0
2017-08-06,PP,30.137847586132533
2017-08-06,PSOE,24.192561978081688
2017-08-06,UP,19.204123277791172
2017-08-06,Cs,14.781851109097703
2017-08-06,ERC,2.9045319979024162
2017-08-06,PDC,1.367876256107488
2017-08-06,PAC,1.300143310339617
2017-08-06,PNV,1.1954099275480268
2017-08-06,BIL,0.8282176184944842
2017-08-06,CC,0.31542039184194415
2017-08-06,COM,0
2017-08-06,MAR,0
2017-08-06,VOX,0
2017-08-04,PP,30.09279224214074
2017-08-04,PSOE,24.150120816260092
2017-08-04,UP,19.221738505384014
2017-08-04,Cs,14.809471020639467
2017-08-04,ERC,2.904277749969504
2017-08-04,PDC,1.3713105485144956
2017-08-04,PAC,1.3011665226062854
2017-08-04,PNV,1.1884675090566899
2017-08-04,BIL,0.8307065679172705
2017-08-04,CC,0.3164727052647275
2017-08-04,COM,0
2017-08-04,MAR,0
2017-08-04,VOX,0
2017-08-02,PP,30.02888526409994
2017-08-02,PSOE,24.089760521126298
2017-08-02,UP,19.24722260050244
2017-08-02,Cs,14.853272878638656
2017-08-02,ERC,2.9041132150114186
2017-08-02,PDC,1.3741944764073626
2017-08-02,PAC,1.3013380047509353
2017-08-02,PNV,1.1812727387238005
2017-08-02,BIL,0.8316088600394932
2017-08-02,CC,0.31802383437636206
2017-08-02,COM,0
2017-08-02,MAR,0
2017-08-02,VOX,0
2017-07-31,PP,29.96580596035954
2017-07-31,PSOE,24.030181966368563
2017-07-31,UP,19.272376645112384
2017-07-31,Cs,14.896507448474857
2017-07-31,ERC,2.9039391298466466
2017-07-31,PDC,1.3772457979518167
2017-07-31,PAC,1.3015343039211669
2017-07-31,PNV,1.1736603577837488
2017-07-31,BIL,0.832544795249907
2017-07-31,CC,0.3196327992733407
2017-07-31,COM,0
2017-07-31,MAR,0
2017-07-31,VOX,0
2017-07-29,PP,29.92317045941603
2017-07-29,PSOE,23.974601686446096
2017-07-29,UP,19.292105548089623
2017-07-29,Cs,14.94897504806784
2017-07-29,ERC,2.9037564556145075
2017-07-29,PDC,1.3804476665364966
2017-07-29,PAC,1.3017588888009588
2017-07-29,PNV,1.1656723948531063
2017-07-29,BIL,0.8335068206560359
2017-07-29,CC,0.3212866157888862
2017-07-29,COM,0
2017-07-29,MAR,0
2017-07-29,VOX,0
2017-07-27,PP,29.880596393000648
2017-07-27,PSOE,23.918858466623533
2017-07-27,UP,19.312173508737153
2017-07-27,Cs,15.0010899656797
2017-07-27,ERC,2.9035664228420806
2017-07-27,PDC,1.383778513788296
2017-07-27,PAC,1.3020156745063485
2017-07-27,PNV,1.1573626583129153
2017-07-27,BIL,0.8344864451094328
2017-07-27,CC,0.3229706868017084
2017-07-27,COM,0
2017-07-27,MAR,0
2017-07-27,VOX,0
2017-07-25,PP,29.687069829752843
2017-07-25,PSOE,23.880143134961187
2017-07-25,UP,19.320589393384502
2017-07-25,Cs,15.199892713809504
2017-07-25,ERC,2.958365758842314
2017-07-25,PDC,1.472179404811561
2017-07-25,PAC,1.3023090680203646
2017-07-25,PNV,1.1558955667223445
2017-07-25,BIL,0.8458410612022483
2017-07-25,CC,0.3528375829197605
2017-07-25,COM,0
2017-07-25,MAR,0
2017-07-25,VOX,0
2017-07-23,PP,29.471133864626978
2017-07-23,PSOE,23.70294048798432
2017-07-23,UP,19.382079498557207
2017-07-23,Cs,15.352137032248791
2017-07-23,ERC,2.9800287073799954
2017-07-23,PDC,1.5443749321515963
2017-07-23,PAC,1.3026440143610116
2017-07-23,PNV,1.095443050506347
2017-07-23,BIL,0.8734717178755159
2017-07-23,CC,0.3658000473902185
2017-07-23,COM,0
2017-07-23,MAR,0
2017-07-23,VOX,0
2017-07-21,PP,28.952591029290097
2017-07-21,PSOE,23.545567381841888
2017-07-21,UP,19.606856438536877
2017-07-21,Cs,15.883754741318802
2017-07-21,ERC,2.9830003047240847
2017-07-21,PDC,1.5259019101075209
2017-07-21,PAC,1.3969696969696968
2017-07-21,PNV,1.0676856587328536
2017-07-21,BIL,0.8486116586756463
2017-07-21,CC,0.3682433112197504
2017-07-21,COM,0
2017-07-21,MAR,0
2017-07-21,VOX,0
2017-07-19,PP,28.987589859392855
2017-07-19,PSOE,23.50128636525706
2017-07-19,UP,19.607506213714288
2017-07-19,Cs,15.90154476157958
2017-07-19,ERC,2.9830177172003696
2017-07-19,PDC,1.5259826436992172
2017-07-19,PAC,1.3976383215383936
2017-07-19,PNV,1.0676008132210237
2017-07-19,BIL,0.8486145171177586
2017-07-19,CC,0.36828707169661146
2017-07-19,COM,0
2017-07-19,MAR,0
2017-07-19,VOX,0
2017-07-17,PP,28.98882375662357
2017-07-17,PSOE,23.497467216628014
2017-07-17,UP,19.608137585166833
2017-07-17,Cs,15.917478838110078
2017-07-17,ERC,2.983089985466973
2017-07-17,PDC,1.5260923136297972
2017-07-17,PAC,1.3979742392356116
2017-07-17,PNV,1.06748555758583
2017-07-17,BIL,0.8485697852231495
2017-07-17,CC,0.36834651669786395
2017-07-17,COM,0
2017-07-17,MAR,0
2017-07-17,VOX,0
2017-07-15,PP,29.0857190430006
2017-07-15,PSOE,23.611445709307322
2017-07-15,UP,19.5349169209593
2017-07-15,Cs,15.875150364638381
2017-07-15,ERC,2.9728167977255393
2017-07-15,PDC,1.5229326740754148
2017-07-15,PAC,1.3982684836014894
2017-07-15,PNV,1.1087302026311312
2017-07-15,BIL,0.8485307905153046
2017-07-15,CC,0.3683983374507505
2017-07-15,COM,0
2017-07-15,MAR,0
2017-07-15,VOX,0
2017-07-13,PP,29.142491271438185
2017-07-13,PSOE,23.650228386732127
2017-07-13,UP,19.530590494463567
2017-07-13,Cs,15.82085765300038
2017-07-13,ERC,2.9728588999456713
2017-07-13,PDC,1.5230037529839506
2017-07-13,PAC,1.3985260139947644
2017-07-13,PNV,1.1086774310012282
2017-07-13,BIL,0.8484968042978283
2017-07-13,CC,0.3684435023327234
2017-07-13,COM,0
2017-07-13,MAR,0
2017-07-13,VOX,0
2017-07-11,PP,29.19068090984749
2017-07-11,PSOE,23.68606877188458
2017-07-11,UP,19.516577081637678
2017-07-11,Cs,15.781085732927446
2017-07-11,ERC,2.9725969218603305
2017-07-11,PDC,1.5230258379212067
2017-07-11,PAC,1.3987512501788766
2017-07-11,PNV,1.108616542857503
2017-07-11,BIL,0.8485688331927531
2017-07-11,CC,0.368347781867797
2017-07-11,COM,0
2017-07-11,MAR,0
2017-07-11,VOX,0
2017-07-09,PP,29.223775655883994
2017-07-09,PSOE,23.724360051860554
2017-07-09,UP,19.498753737186625
2017-07-09,Cs,15.77291489354937
2017-07-09,ERC,2.97262869148135
2017-07-09,PDC,1.5230796760750314
2017-07-09,PAC,1.3989481186238415
2017-07-09,PNV,1.1085765519360364
2017-07-09,BIL,0.8485431319853206
2017-07-09,CC,0.36838193665424995
2017-07-09,COM,0
2017-07-09,MAR,0
2017-07-09,VOX,0
2017-07-07,PP,29.04102240126065
2017-07-07,PSOE,23.78009832460117
2017-07-07,UP,19.491555948048315
2017-07-07,Cs,15.807188636677699
2017-07-07,ERC,2.9749683232520105
2017-07-07,PDC,1.5334086086704186
2017-07-07,PAC,1.3991200980729486
2017-07-07,PNV,1.1119955662345973
2017-07-07,BIL,0.8466415900188518
2017-07-07,CC,0.3709089292076907
2017-07-07,COM,0
2017-07-07,MAR,0
2017-07-07,VOX,0
2017-07-05,PP,28.95210512808953
2017-07-05,PSOE,23.744875855744212
2017-07-05,UP,19.570854287716898
2017-07-05,Cs,15.897826667718961
2017-07-05,ERC,2.979451745436482
2017-07-05,PDC,1.5440882362919617
2017-07-05,PAC,1.402189734872954
2017-07-05,PNV,1.1173987973111104
2017-07-05,BIL,0.8468654222384725
2017-07-05,CC,0.37406796444028234
2017-07-05,COM,0
2017-07-05,MAR,0
2017-07-05,VOX,0
2017-07-03,PP,28.903549902598144
2017-07-03,PSOE,23.788900691276904
2017-07-03,UP,19.567774492386135
2017-07-03,Cs,15.952489625365505
2017-07-03,ERC,2.986880602332499
2017-07-03,PDC,1.5560845477234815
2017-07-03,PAC,1.4025329478144821
2017-07-03,PNV,1.1252280706174072
2017-07-03,BIL,0.8487177485483154
2017-07-03,CC,0.37820437015371544
2017-07-03,COM,0
2017-07-03,MAR,0
2017-07-03,VOX,0
2017-07-01,PP,28.854119996358055
2017-07-01,PSOE,23.781378144396268
2017-07-01,UP,19.564642713936408
2017-07-01,Cs,16.008140643960363
2017-07-01,ERC,2.994576959617295
2017-07-01,PDC,1.5685128257437722
2017-07-01,PAC,1.4029258307923118
2017-07-01,PNV,1.133339262620295
2017-07-01,BIL,0.8506962325733742
2017-07-01,CC,0.3826224970148966
2017-07-01,COM,0
2017-07-01,MAR,0
2017-07-01,VOX,0
2017-06-29,PP,28.804264191229684
2017-06-29,PSOE,23.77379575614089
2017-06-29,UP,19.561480682828357
2017-06-29,Cs,16.06426802817574
2017-06-29,ERC,3.0024778044296663
2017-06-29,PDC,1.5812713155448255
2017-06-29,PAC,1.4033753262040558
2017-06-29,PNV,1.1416659640566706
2017-06-29,BIL,0.8527932446192347
2017-06-29,CC,0.3873053072527811
2017-06-29,COM,0
2017-06-29,MAR,0
2017-06-29,VOX,0
2017-06-27,PP,28.787200220547437
2017-06-27,PSOE,23.790851815734964
2017-06-27,UP,19.53567854947496
2017-06-27,Cs,16.10169750820731
2017-06-27,ERC,3.0105127290864444
2017-06-27,PDC,1.5942463209676891
2017-06-27,PAC,1.4038892699587782
2017-06-27,PNV,1.1501339722595398
2017-06-27,BIL,0.854997809826789
2017-06-27,CC,0.3922282930526949
2017-06-27,COM,0
2017-06-27,MAR,0
2017-06-27,VOX,0
2017-06-25,PP,28.798733800774126
2017-06-25,PSOE,23.804622989894174
2017-06-25,UP,19.563765361765142
2017-06-25,Cs,16.164255917547784
2017-06-25,ERC,3.0186063180079357
2017-06-25,PDC,1.6073160589717903
2017-06-25,PAC,1.404476482412741
2017-06-25,PNV,1.158663806739073
2017-06-25,BIL,0.8572956377886813
2017-06-25,CC,0.3973595426924327
2017-06-25,COM,0
2017-06-25,MAR,0
2017-06-25,VOX,0
2017-06-23,PP,28.788963271708315
2017-06-23,PSOE,23.83195345404023
2017-06-23,UP,19.544429043757393
2017-06-23,Cs,16.186285462910323
2017-06-23,ERC,3.02668092486064
2017-06-23,PDC,1.6203551442372583
2017-06-23,PAC,1.4051468607723203
2017-06-23,PNV,1.1671736360136973
2017-06-23,BIL,0.8596693475899031
2017-06-23,CC,0.4026602430774737
2017-06-23,COM,0
2017-06-23,MAR,0
2017-06-23,VOX,0
2017-06-21,PP,29.18501963353737
2017-06-21,PSOE,23.946493718188737
2017-06-21,UP,19.408813273867924
2017-06-21,Cs,16.09366851106282
2017-06-21,ERC,2.9798059082995385
2017-06-21,PAC,1.5939393939393942
2017-06-21,PDC,1.5838097475286295
2017-06-21,PNV,1.19036904596571
2017-06-21,BIL,0.8978518637460764
2017-06-21,CC,0.40811460761643614
2017-06-21,COM,0
2017-06-21,MAR,0
2017-06-21,VOX,0
2017-06-19,PP,29.181319355737756
2017-06-19,PSOE,24.049456936580366
2017-06-19,UP,19.403083074454347
2017-06-19,Cs,16.18665748034314
2017-06-19,ERC,2.9825599953331383
2017-06-19,PAC,1.5947044957231629
2017-06-19,PDC,1.5876808820541854
2017-06-19,PNV,1.196884963727681
2017-06-19,BIL,0.9005504908026527
2017-06-19,CC,0.4108473546981994
2017-06-19,COM,0
2017-06-19,MAR,0
2017-06-19,VOX,0
2017-06-17,PP,29.297434057500098
2017-06-17,PSOE,24.004195908512767
2017-06-17,UP,19.44109391985827
2017-06-17,Cs,16.10867986262427
2017-06-17,ERC,2.9750147089275782
2017-06-17,PDC,1.617332636524218
2017-06-17,PAC,1.594870582939199
2017-06-17,PNV,1.2111609735024624
2017-06-17,BIL,0.9031008307781861
2017-06-17,CC,0.4123576420292673
2017-06-17,COM,0
2017-06-17,MAR,0
2017-06-17,VOX,0
2017-06-15,PP,29.348513838256057
2017-06-15,PSOE,24.029056774122417
2017-06-15,UP,19.433463196696984
2017-06-15,Cs,16.08014775633008
2017-06-15,ERC,2.9761763614558197
2017-06-15,PDC,1.6164103741896523
2017-06-15,PAC,1.5954559167152127
2017-06-15,PNV,1.2143886498744705
2017-06-15,BIL,0.9054257817372275
2017-06-15,CC,0.41276243104922816
2017-06-15,COM,0
2017-06-15,MAR,0
2017-06-15,VOX,0
2017-06-13,PP,29.383803510777224
2017-06-13,PSOE,24.1522228471413
2017-06-13,UP,19.282481001663104
2017-06-13,Cs,16.0868658667311
2017-06-13,ERC,2.977217058665243
2017-06-13,PDC,1.615584141030764
2017-06-13,PAC,1.5959682166060372
2017-06-13,PNV,1.217280249308559
2017-06-13,BIL,0.9075384458032602
2017-06-13,CC,0.41313025954619925
2017-06-13,COM,0
2017-06-13,MAR,0
2017-06-13,VOX,0
2017-06-11,PP,29.395936020020965
2017-06-11,PSOE,24.108255613162417
2017-06-11,UP,19.273048773512738
2017-06-11,Cs,16.094961175167512
2017-06-11,ERC,2.9706956454244753
2017-06-11,PDC,1.6059305513506745
2017-06-11,PAC,1.5964162746031878
2017-06-11,PNV,1.2203217416084877
2017-06-11,BIL,0.9097833639120528
2017-06-11,CC,0.4104004684341746
2017-06-11,COM,0
2017-06-11,MAR,0
2017-06-11,VOX,0
2017-06-09,PP,29.479050651269738
2017-06-09,PSOE,24.09806817479424
2017-06-09,UP,19.2747137708757
2017-06-09,Cs,16.071450422781204
2017-06-09,ERC,2.9569879114107485
2017-06-09,PAC,1.596807901440423
2017-06-09,PDC,1.5877677736122515
2017-06-09,PNV,1.2236776048969844
2017-06-09,BIL,0.9123738208427634
2017-06-09,CC,0.4044615199026805
2017-06-09,COM,0
2017-06-09,MAR,0
2017-06-09,VOX,0
2017-06-07,PP,29.51937455071534
2017-06-07,PSOE,24.078894513501506
2017-06-07,UP,19.280661527609478
2017-06-07,Cs,16.04082015337339
2017-06-07,ERC,2.943759876542011
2017-06-07,PAC,1.5971500172288216
2017-06-07,PDC,1.5702405982967407
2017-06-07,PNV,1.226916030485816
2017-06-07,BIL,0.9150261886613968
2017-06-07,CC,0.39838063286892683
2017-06-07,COM,0
2017-06-07,MAR,0
2017-06-07,VOX,0
2017-06-05,PP,29.529639341932306
2017-06-05,PSOE,24.058941268357223
2017-06-05,UP,19.287659787661525
2017-06-05,Cs,16.023690186232677
2017-06-05,ERC,2.9325990710391605
2017-06-05,PAC,1.5972675234138352
2017-06-05,PDC,1.555222134692412
2017-06-05,PNV,1.2303552559994733
2017-06-05,BIL,0.9161405609144406
2017-06-05,CC,0.3939789723938371
2017-06-05,COM,0
2017-06-05,MAR,0
2017-06-05,VOX,0
2017-06-03,PP,29.531196502176567
2017-06-03,PSOE,24.039715806606672
2017-06-03,UP,19.29620370745211
2017-06-03,Cs,16.01260137876953
2017-06-03,ERC,2.922993593766155
2017-06-03,PAC,1.5948845346043956
2017-06-03,PDC,1.5425230501712968
2017-06-03,PNV,1.2342066071456548
2017-06-03,BIL,0.9159001298126557
2017-06-03,CC,0.39113919584642365
2017-06-03,COM,0
2017-06-03,MAR,0
2017-06-03,VOX,0
2017-06-01,PP,29.530068716471018
2017-06-01,PSOE,24.012725329923278
2017-06-01,UP,19.299233340791638
2017-06-01,Cs,15.9922248819482
2017-06-01,ERC,2.9137012429713334
2017-06-01,PAC,1.5941755131722593
2017-06-01,PDC,1.5297495625772255
2017-06-01,PNV,1.2378390008070494
2017-06-01,BIL,0.9153651704956817
2017-06-01,CC,0.38807282075804167
2017-06-01,COM,0
2017-06-01,MAR,0
2017-06-01,VOX,0
2017-05-30,PP,29.591916787925697
2017-05-30,PSOE,23.946500788652948
2017-05-30,UP,19.359131001338568
2017-05-30,Cs,15.957774252486162
2017-05-30,ERC,2.904867048839926
2017-05-30,PAC,1.5933639870327168
2017-05-30,PDC,1.5180921979029123
2017-05-30,PNV,1.2343059981733475
2017-05-30,BIL,0.9147932922188907
2017-05-30,CC,0.3847948270005764
2017-05-30,COM,0
2017-05-30,MAR,0
2017-05-30,VOX,0
2017-05-28,PP,29.68272412510241
2017-05-28,PSOE,23.88808793586668
2017-05-28,UP,19.424733607978894
2017-05-28,Cs,15.890377622381505
2017-05-28,ERC,2.895570190370021
2017-05-28,PAC,1.5924356620974458
2017-05-28,PDC,1.505824313826891
2017-05-28,PNV,1.2305879651563283
2017-05-28,BIL,0.9141866069756065
2017-05-28,CC,0.3813173204735042
2017-05-28,COM,0
2017-05-28,MAR,0
2017-05-28,VOX,0
2017-05-26,PP,29.71014658143277
2017-05-26,PSOE,23.864284150057156
2017-05-26,UP,19.48684040942364
2017-05-26,Cs,15.855645347016834
2017-05-26,ERC,2.8879603064619284
2017-05-26,PAC,1.5913744149686804
2017-05-26,PDC,1.4928537882717094
2017-05-26,PNV,1.229793523918228
2017-05-26,BIL,0.9141775708542869
2017-05-26,CC,0.38126552562400645
2017-05-26,COM,0
2017-05-26,MAR,0
2017-05-26,VOX,0
2017-05-24,PP,29.83673311242517
2017-05-24,PSOE,23.547267652640297
2017-05-24,UP,19.6614318877326
2017-05-24,Cs,15.630562201438517
2017-05-24,ERC,2.8792532339882997
2017-05-24,PAC,1.5901621101504035
2017-05-24,PDC,1.480121504007772
2017-05-24,PNV,1.2290826837744195
2017-05-24,BIL,0.913625459606019
2017-05-24,CC,0.3812817358518461
2017-05-24,COM,0
2017-05-24,MAR,0
2017-05-24,VOX,0
2017-05-22,PP,29.885204113046544
2017-05-22,PSOE,23.49364425010217
2017-05-22,UP,19.704710307444195
2017-05-22,Cs,15.623459581742205
2017-05-22,ERC,2.8689552888313163
2017-05-22,PAC,1.5890450375518024
2017-05-22,PDC,1.4544444224226731
2017-05-22,PNV,1.2384820975789086
2017-05-22,BIL,0.9244633437021823
2017-05-22,CC,0.3794234046787975
2017-05-22,COM,0
2017-05-22,MAR,0
2017-05-22,VOX,0
2017-05-20,PP,30.14833952718877
2017-05-20,PSOE,23.28431285322501
2017-05-20,UP,19.788301831656824
2017-05-20,Cs,15.480320847846713
2017-05-20,ERC,2.860666135183801
2017-05-20,PDC,1.4745225054458546
2017-05-20,PNV,1.230595475290099
2017-05-20,PAC,1.2117196794078338
2017-05-20,BIL,0.9191489491599213
2017-05-20,CC,0.3711545584416317
2017-05-20,COM,0
2017-05-20,MAR,0
2017-05-20,VOX,0
2017-05-18,PP,30.232892139766225
2017-05-18,PSOE,23.239722022531893
2017-05-18,UP,19.831130635227343
2017-05-18,Cs,15.412856890725116
2017-05-18,ERC,2.8500959277144524
2017-05-18,PDC,1.4606419046964239
2017-05-18,PNV,1.228081783962206
2017-05-18,PAC,1.2103701309835322
2017-05-18,BIL,0.9208436833582535
2017-05-18,CC,0.367816363875873
2017-05-18,COM,0
2017-05-18,MAR,0
2017-05-18,VOX,0
2017-05-16,PP,30.30705608104836
2017-05-16,PSOE,23.207269367285374
2017-05-16,UP,19.858897798723422
2017-05-16,Cs,15.356655074062495
2017-05-16,ERC,2.8394341870499864
2017-05-16,PDC,1.4466232417545921
2017-05-16,PNV,1.2255660607772547
2017-05-16,PAC,1.2090744271052178
2017-05-16,BIL,0.9226082453059138
2017-05-16,CC,0.36438002362475996
2017-05-16,COM,0
2017-05-16,MAR,0
2017-05-16,VOX,0
2017-05-14,PP,30.38034887006466
2017-05-14,PSOE,23.17376236619905
2017-05-14,UP,19.888773139818806
2017-05-14,Cs,15.299056956635965
2017-05-14,ERC,2.828772722116445
2017-05-14,PDC,1.4326049413594606
2017-05-14,PNV,1.2230504026532256
2017-05-14,PAC,1.2079397097554212
2017-05-14,BIL,0.9244216854473052
2017-05-14,CC,0.3608484970840734
2017-05-14,COM,0
2017-05-14,MAR,0
2017-05-14,VOX,0
2017-05-12,PP,30.4446025621667
2017-05-12,PSOE,23.103915769295018
2017-05-12,UP,19.96644487006565
2017-05-12,Cs,15.229796129814076
2017-05-12,ERC,2.818213539373988
2017-05-12,PDC,1.4187211274057918
2017-05-12,PNV,1.2205588788321793
2017-05-12,PAC,1.206946762192786
2017-05-12,BIL,0.926267976451468
2017-05-12,CC,0.35725299617163114
2017-05-12,COM,0
2017-05-12,MAR,0
2017-05-12,VOX,0
2017-05-10,PP,30.825602179295686
2017-05-10,PSOE,22.8750921639937
2017-05-10,UP,20.04428152654408
2017-05-10,Cs,15.07243375517499
2017-05-10,ERC,2.750965583157135
2017-05-10,PDC,1.39991382124432
2017-05-10,PNV,1.2304939769676075
2017-05-10,PAC,1.2060784728033631
2017-05-10,BIL,0.8997994676097636
2017-05-10,CC,0.33005488937540606
2017-05-10,COM,0
2017-05-10,MAR,0
2017-05-10,VOX,0
2017-05-08,PP,30.897052053847936
2017-05-08,PSOE,22.834370806613776
2017-05-08,UP,20.066063712178096
2017-05-08,Cs,15.032536040129282
2017-05-08,ERC,2.75045362001724
2017-05-08,PDC,1.4064386632840367
2017-05-08,PNV,1.2291246883403055
2017-05-08,PAC,1.2053196507545025
2017-05-08,BIL,0.8997250845271184
2017-05-08,CC,0.3307801884288636
2017-05-08,COM,0
2017-05-08,MAR,0
2017-05-08,VOX,0
2017-05-06,PP,30.970101645026226
2017-05-06,PSOE,22.785180885408206
2017-05-06,UP,20.06645678955627
2017-05-06,Cs,15.004824605541861
2017-05-06,ERC,2.753985747446764
2017-05-06,PDC,1.4239586063489926
2017-05-06,PNV,1.2285269585033136
2017-05-06,PAC,1.2046568457612823
2017-05-06,BIL,0.8996564559919218
2017-05-06,CC,0.33144937569360594
2017-05-06,COM,0
2017-05-06,MAR,0
2017-05-06,VOX,0
2017-05-04,PP,31.044771838264985
2017-05-04,PSOE,22.75362924333816
2017-05-04,UP,20.06663198815293
2017-05-04,Cs,14.94141530937245
2017-05-04,ERC,2.749529378917142
2017-05-04,PDC,1.442122222479981
2017-05-04,PNV,1.2196219830911312
2017-05-04,PAC,1.2016441346009412
2017-05-04,BIL,0.8992770679382102
2017-05-04,CC,0.33204788571828103
2017-05-04,COM,0
2017-05-04,MAR,0
2017-05-04,VOX,0
2017-05-02,PP,31.452739955783095
2017-05-02,PSOE,22.48331870200753
2017-05-02,UP,20.178820580078394
2017-05-02,Cs,14.860191396656894
2017-05-02,ERC,2.75183116358672
2017-05-02,PDC,1.4597641224453977
2017-05-02,PNV,1.2174904842688008
2017-05-02,PAC,1.2018090629339644
2017-05-02,BIL,0.8992332396872023
2017-05-02,CC,0.33354407519919294
2017-05-02,COM,0
2017-05-02,MAR,0
2017-05-02,VOX,0
2017-04-30,PP,31.476542676563806
2017-04-30,PSOE,22.41019187052718
2017-04-30,UP,20.171318764489783
2017-04-30,Cs,14.895326551596446
2017-04-30,ERC,2.7542240076026077
2017-04-30,PDC,1.4781039416817818
2017-04-30,PNV,1.2152746626633768
2017-04-30,PAC,1.201997883432036
2017-04-30,BIL,0.8991912430141367
2017-04-30,CC,0.33497773908103007
2017-04-30,COM,0
2017-04-30,MAR,0
2017-04-30,VOX,0
2017-04-28,PP,31.508909650522373
2017-04-28,PSOE,22.33039382343398
2017-04-28,UP,20.164925732144248
2017-04-28,Cs,14.927510904401796
2017-04-28,ERC,2.755267039744765
2017-04-28,PDC,1.4957093044567311
2017-04-28,PNV,1.2130052039703727
2017-04-28,PAC,1.2022139429223062
2017-04-28,BIL,0.8991782843872207
2017-04-28,CC,0.33561547254624524
2017-04-28,COM,0
2017-04-28,MAR,0
2017-04-28,VOX,0
2017-04-26,PP,31.658931368051665
2017-04-26,PSOE,22.116349978961434
2017-04-26,UP,20.244198496106122
2017-04-26,Cs,14.854326007624472
2017-04-26,ERC,2.757872453921218
2017-04-26,PDC,1.5151164800430825
2017-04-26,PNV,1.2106663982891086
2017-04-26,PAC,1.2024610213185478
